node_id,price_dp,geometry
TRABUCO_1_N005,54.4788,POINT (-117.67324523398426 33.562897200749894)
TRABUCO_1_N009,54.4788,POINT (-117.67346076601574 33.562897200749894)
TRABUCO_1_N013,54.4788,POINT (-117.67346076623986 33.5630767991568)
TRACY_1_N001,51.40299,POINT (-121.41564562794372 37.748395999944734)
TRACY_1_N002,51.40299,POINT (-121.41576 37.748305565247314)
TRACY_1_N007,51.40299,POINT (-121.41587437205628 37.748395999944734)
TRACY_1_N101,51.40299,POINT (-121.41576 37.74848643475262)
TRESVIS_6_N001,53.98618,POINT (-121.687993 39.486707)
TRIMBLE_1_N004,57.59328,POINT (-121.72988621524279 37.42009036798162)
TRIMBLE_1_N010,57.59328,POINT (-121.72988621551741 37.41990963190925)
TRIMBLE_1_N016,57.59328,POINT (-121.7301137844826 37.41990963190925)
TRIMBLE_1_N020,57.59328,POINT (-121.73011378475721 37.42009036798162)
TRINIDAD_6_N001,69.98932,POINT (-124.128367 41.064242)
TRUCKEE_LNODE02,50.30244,POINT (-120.181195 39.330431720184855)
TRUCKEE_LNODE03,50.30244,POINT (-120.18113485420918 39.33035113989209)
TRUCKEE_LNODE49,50.28602,POINT (-120.18125514579083 39.33035113989209)
TUDOR_6_N001,54.75796,POINT (-121.635205 38.982071)
TULUCAY_6_N001,54.53354,POINT (-122.268228 38.247946)
TUPMAN_1_N101,52.01568,POINT (-119.270638 35.354039)
TVYVLLY_6_N001,56.67919,POINT (-119.393233 36.770622)
TXROSDL_1_N001,52.09778,POINT (-119.07791367489159 35.37695301426363)
TXROSDL_1_N002,52.09778,POINT (-119.0780283251084 35.37695301426363)
TYLER_6_N001,55.73226,POINT (-122.20848578836895 40.138392982499205)
TYLER_6_N002,55.73226,POINT (-122.20860821163106 40.138392982499205)
UCM_6_N001,54.94406,POINT (-117.222424 32.88368472395273)
UCM_6_N002,54.94406,POINT (-117.22236859671557 32.88360413801135)
UCM_6_N006,54.94406,POINT (-117.22247940328444 32.88360413801135)
UKIAH_1_N001,54.09785,POINT (-123.19204845611492 39.142823455087914)
UKIAH_1_N005,54.09785,POINT (-123.19204845640866 39.14300254479826)
UPPRLKE_6_N001,53.87628,POINT (-122.916845 39.145906)
URBAN_6_N001,42.95177,POINT (-117.15140275665348 32.71330799998875)
URBAN_6_N005,42.95177,POINT (-117.15150924334651 32.71330799998875)
URICH_6_N001,55.9731,POINT (-122.103005 38.029918)
VACA-DIX_1_N001,54.18323,POINT (-121.91986928712716 38.401616982566644)
VACAVIL_1_N001,54.24891,POINT (-121.97951 38.356520058867716)
VACAVIL_1_N101,54.2927,POINT (-121.97945029786577 38.35643897055109)
VACAVIL_1_N102,54.2927,POINT (-121.97956970213424 38.35643897055109)
VALCNTR_6_N001,54.94406,POINT (-117.018401 33.230683)
VALLEYSC_1_N001,53.01187,POINT (-117.156432 33.738397971600605)
VALLEYSC_1_N107,53.01187,POINT (-117.15648820699798 33.738317014186954)
VALLYHM_1_N001,44.56181,POINT (-120.94408374338772 37.85575599998615)
VALLYVW_1_N001,55.66657,POINT (-122.27841868352904 37.96607299998612)
VALLYVW_1_N003,55.66657,POINT (-122.27853331647096 37.96607299998612)
VAL_GS_LNODE5AUX,52.6342,POINT (-118.3914027121072 34.24482148241572)
VAL_GS_LNODE6AUX,52.6342,POINT (-118.39150524618782 34.24485277566131)
VAL_GS_LNODE7AUX,52.6342,POINT (-118.39158002588233 34.24491867043375)
VAL_GS_LNODE8AUX,52.6342,POINT (-118.391615747079 34.245004060069334)
VAL_LNODELSS,52.6342,POINT (-118.39160977576542 34.24509427625119)
VASCO_6_N001,55.475,POINT (-121.71587984128799 37.71132099998621)
VASCO_6_N003,55.475,POINT (-121.71599415871201 37.71132099998621)
VASONA_2_N001,55.80341,POINT (-121.9 37.26)
VEDDER_1_N001,52.49736,POINT (-118.96 35.61)
VEL_SUB_LNODEONA,52.61778,POINT (-118.204 34.01555411723447)
VEL_SUB_LNODEONB,52.61778,POINT (-118.20394345800285 34.01547294136984)
VEL_SUB_LNODEONC,52.61778,POINT (-118.20405654199715 34.01547294136984)
VESTAL_6_N001,55.44216,POINT (-119.08872645400277 35.85713659527842)
VICTOR_1_N001,52.9024,POINT (-121.17732422029407 38.145651267656454)
VICTOR_6_N001,56.55671,POINT (-121.17755377942188 38.145470732231836)
VICTOR_6_N002,56.55671,POINT (-121.17755377970593 38.145651267656454)
VIEJOSC_2_N001,54.05186,POINT (-121.908968 36.578772821150025)
VIEJOSC_2_N004,54.05186,POINT (-117.642727 33.667334)
VIEJO_6_N001,56.16467,POINT (-121.90890995739635 36.578692089410936)
VIEJO_6_N003,56.16467,POINT (-121.90902604260364 36.578692089410936)
VIERRA_1_N001,49.73617,POINT (-121.24 37.85)
VINA_6_N001,53.9807,POINT (-122.041739 39.941614)
VINEYARD_2_N001,56.42193,POINT (-121.85436 37.66967326170019)
VINEYARD_2_N002,56.42193,POINT (-121.85430063276966 37.66959186913507)
VINEYARD_6_N001,55.56805,POINT (-121.85441936723034 37.66959186913507)
VN_SUB_LNODEONA,52.66704,POINT (-118.44489083013903 34.18009031354033)
VN_SUB_LNODEONB,52.62325,POINT (-118.44489083037274 34.17990968636295)
VN_SUB_LNODEONC,52.62325,POINT (-118.44510916962726 34.17990968636295)
VN_SUB_LNODEOND,52.62325,POINT (-118.44510916986097 34.18009031354033)
VSTA_1_N001,53.10493,POINT (-117.32061812723687 34.04125299995202)
VSTA_6_N001,53.12682,POINT (-117.32083587276313 34.04125299995202)
WAHTOKE_1_N001,56.46025,POINT (-119.452409104289 36.61618299998699)
WAHTOKE_1_N002,56.46025,POINT (-119.45252089571099 36.61618299998699)
WALNUT_6_N001,53.94786,POINT (-117.94966020073771 34.00840381020035)
WARENCYN_6_N001,54.0026,POINT (-117.00226861385794 33.01545499998868)
WARENCYN_6_N002,54.0026,POINT (-117.00237538614206 33.01545499998868)
WARNERS_6_N001,48.75342,POINT (-116.675942 33.247186)
WARNER_LNODERV1,52.33315,POINT (-120.533072 41.50091505739131)
WARNER_LNODERV3,52.33315,POINT (-120.53300949206302 41.50083397128745)
WARNER_LNODESC1,52.33315,POINT (-120.53313450793698 41.50083397128745)
WASCO_7_N008,52.23462,POINT (-122.10383 39.77617274317707)
WASHNGT_LNODEDR1,54.4788,POINT (-120.903967825898 37.4893772928244)
WASHNGT_LNODEDR2,54.4788,POINT (-120.904092990936 37.4895172164325)
WASHNGT_LNODEDR3,54.4788,POINT (-120.903968029781 37.4894692627508)
WASHNGT_LNODEDR4,54.4788,POINT (-120.993988447763 37.489297130992)
WASHNGT_LNODEDR5,54.4788,POINT (-120.904091725093 37.4894207521695)
WASHNGT_LNODEDR6,54.4788,POINT (-120.904090188054 37.4892474344412)
WASHNGT_LNODEDR7,54.4788,POINT (-120.903964429204 37.4892029595549)
WASHNGT_LNODER15,54.4788,POINT (-120.90409199878 37.4893341220127)
WATRSHED_6_N001,56.79414,POINT (-122.310237 37.487815)
WEBER_6_N001,55.93364,POINT (-121.240232 37.919828)
WEC_SY_LNODEUX1,54.42407,POINT (-120.89565231921667 37.4878752249074)
WEC_SY_LNODEUX2,54.42407,POINT (-120.89576624369113 37.4878752249074)
WELFLDPM_LNODELPMP,51.17274,POINT (-114.38198913123861 34.16127269818337)
WELFLDPM_LNODERALS,51.17274,POINT (-114.38198913147205 34.16145330172)
WEMRSWS_6_N001,48.2991,POINT (-120.987909 39.035984)
WESTLANE_6_N001,55.97195,POINT (-121.282373 37.990674)
WESTLNDS_1_N001,51.65442,POINT (-120.31994434326373 36.3999999999871)
WESTLNDS_1_N019,51.65442,POINT (-120.32005565673627 36.3999999999871)
WESTPARK_1_N001,52.20725,POINT (-119.039839 35.374163973003284)
WESTPARK_1_N005,52.20725,POINT (-119.03978167527592 35.374083013484764)
WESTPARK_1_N009,52.20725,POINT (-119.03989632472408 35.374083013484764)
WESTPLAT_1_N001,51.93357,POINT (-119.3 35.42)
WESTPORT_LNODEDR1,54.40764,POINT (-120.993998352649 37.5225825838401)
WESTPORT_LNODEDR3,54.41312,POINT (-120.993990429526 37.5223769944682)
WESTPORT_LNODEDR5,54.40764,POINT (-120.993995815213 37.5225172095941)
WESTPORT_LNODEDR7,54.41312,POINT (-120.903973009416 37.5224455031416)
WHEATLND_6_N001,53.91502,POINT (-121.418524 39.013055)
WHEELER_6_N001,21.94374,POINT (-118.976591 35.089761)
WHISMAN_1_N001,56.6573,POINT (-122.068856 37.40491321634772)
WHISMAN_1_N004,56.6573,POINT (-122.06879689262591 37.404831891811426)
WHISMAN_1_N009,56.6573,POINT (-122.06891510737408 37.404831891811426)
WHITMORE_6_N001,52.09778,POINT (-121.915711 40.628753)
WILDWOOD_1_N001,53.59755,POINT (-123.045061 40.387138)
WILKINS_6_N001,53.49573,POINT (-121.867233 39.00552)
WILLIAMS_6_N002,52.19849,POINT (-122.14762 39.15758)
WILLITS_6_N001,59.66582,POINT (-123.327366 39.405666)
WILLOWS_6_N001,53.49903,POINT (-122.185874 39.531805)
WIL_SUB_LNODEONB,52.60683,POINT (-118.25794584458627 33.797999999988214)
WIL_SUB_LNODEONC,52.60683,POINT (-118.25805415541372 33.797999999988214)
WINTERS_6_N001,54.57185,POINT (-121.951331 38.517708)
WOHLER_6_N001,56.23143,POINT (-122.880906 38.512048)
WOLFE_1_N001,56.32888,POINT (-122.020824 37.335142193117605)
WOLFE_1_N002,56.32888,POINT (-122.02076497287341 37.335060903426545)
WOLFE_1_N007,56.32888,POINT (-122.02088302712659 37.335060903426545)
WOODACRE_6_N001,55.22321,POINT (-122.65455 38.012118)
WOODLD_1_N001,55.51879,POINT (-121.760143 38.67823188725648)
WOODLD_1_N005,55.51879,POINT (-121.76008322082818 38.67815105635662)
WOODLD_1_N012,55.51879,POINT (-121.76020277917182 38.67815105635662)
WOODSIDE_6_N003,57.17729,POINT (-122.2420270905538 37.43624399998641)
WOODSIDE_6_N004,57.17729,POINT (-122.24214090944619 37.43624399998641)
WOODWARD_1_N005,56.41646,POINT (-119.74995475043866 36.8966369999867)
WOODWARD_1_N006,56.41646,POINT (-119.75006724956134 36.8966369999867)
WPBART_1_N001,55.10827,POINT (-121.97994265860079 38.01999999998606)
WPBART_1_N004,55.10827,POINT (-121.9800573413992 38.01999999998606)
WSCOPRSN_1_N001,52.07041,POINT (-119.37 35.61)
WSCRMNO_1_N004,55.6611,POINT (-121.545027 38.58939293336201)
WSCRMNO_1_N013,55.6611,POINT (-121.54496724378153 38.58931203330379)
WSCRMNO_1_N201,55.6611,POINT (-121.54508675621847 38.58931203330379)
WSTFRSO_1_N001,56.55877,POINT (-119.81853697917856 36.71841899998688)
WSTFRSO_1_N004,56.55877,POINT (-119.81864902082144 36.71841899998688)
WSTLD1RA_1_N001,52.72725,POINT (-120.72 36.72)
WYANDTTE_1_N001,54.10112,POINT (-121.541161 39.491682744465926)
WYANDTTE_1_N003,54.10112,POINT (-121.54110068770393 39.49160212775149)
WYANDTTE_1_N102,54.10112,POINT (-121.54122131229607 39.49160212775149)
ZACA_1_N001,55.70489,POINT (-120.151374 34.696829)
ZANKER_1_N001,57.41813,POINT (-121.8099430557453 37.469999999986335)
ZANKER_1_N003,57.41813,POINT (-121.8100569442547 37.469999999986335)
AGER_LNODE35,0.0,POINT (-122.46414 41.8675)
ALTURAS_LNODE17,0.0,POINT (-120.53306 41.49972)
BIGSPRIN_LNODELD1,0.0,POINT (-122.39929 41.616776)
CAMERON_LNODEKM,0.0,POINT (-116.48817922595589 32.65324599998863)
CASTELLA_LNODE,0.0,POINT (-122.319747 41.146254)
CEDARVIL_LNODED1,0.0,POINT (-120.18194 41.53156)
CLEARLAO_LNODE44,0.0,POINT (-121.276741 41.704981)
COPCO2_LNODE21,0.0,POINT (-122.36167 41.97667)
DAVISCR_LNODED1,0.0,POINT (-120.37 41.73)
DELNORTE_LNODE50,0.0,POINT (-124.13905472462552 41.86761799998422)
DELNORTE_LNODE51,0.0,POINT (-124.13917527537447 41.86761799998422)
DOGCREEK_LNODE,0.0,POINT (-122.431008 40.94013311)
DORRIS_LNODE06,0.0,POINT (-121.91333 41.96694)
EAGLEMTN_LNODEHI,0.0,POINT (-115.44005630685402 33.8199729920039)
FLINT_LNODE_LDT1,0.0,POINT (-121.06681059075832 38.88530299998586)
GASQUET_LNODE42,0.0,POINT (-123.96667 41.84833)
INTERNAT_LNODELD,0.0,POINT (-122.38296 41.432568)
LITTLESH_LNODELD1,0.0,POINT (-122.3696599 41.70174123)
LUCERNE_LNODELD,0.0,POINT (-122.5225 41.60361)
MACDOEL_LNODE20,0.0,POINT (-122.00465973878569 41.83166999998427)
MACDOEL_LNODE45,0.0,POINT (-122.00478026121432 41.83166999998427)
MADISON_LNODE1,0.0,POINT (-121.9691977771112 38.67065905446531)
MOTT_LNODE,0.0,POINT (-122.270475 41.262727)
NDUNSMUI_LNODE7,0.0,POINT (-122.27643096616978 41.2207989999844)
NDUNSMUI_LNODE9,0.0,POINT (-122.27655103383022 41.2207989999844)
NEWELL_LNODE90,0.0,POINT (-121.37845028379793 41.888139999984205)
NUTGLADE_LNODE,0.0,POINT (-122.290711 41.178254)
PATRICKS_LNODE49,0.0,POINT (-123.86472 41.88139)
PEREZ_LNODED1,0.0,POINT (-121.22639 41.63306)
PRAXAIR_LNODEPM,0.0,POINT (-121.81005733246779 37.99999999998611)
REDWOODU_LNODED2,0.0,POINT (-124.16347 41.76083)
SDUNSMUI_LNODE,0.0,POINT (-122.2764098 41.201244)
SHASTINA_LNODELD1,0.0,POINT (-122.364174 41.548666)
SHOTGUNC_LNODE,0.0,POINT (-122.381667 41.053889)
TULELAKE_LNODE35,0.0,POINT (-121.47111 41.95333)
TUNNEL_LNODE33,0.0,POINT (-121.56576970013403 41.925559999984245)
TUNNEL_LNODE40,0.0,POINT (-121.56589029986597 41.925559999984245)
WEED_LNODER1,0.0,POINT (-122.38944 41.43139)
YREKA_LNODE76,0.0,POINT (-122.63154955171838 41.72897989068449)
YREKA_LNODED1,0.0,POINT (-122.63154955205546 41.72880010918983)
YREKA_LNODED2,0.0,POINT (-122.63179044794454 41.72880010918983)
YREKA_LNODED3,0.0,POINT (-122.63179044828162 41.72897989068449)
